"Proportion of earned income sectors by Year, Electoral Division and"
"statistical indicator"

" "," ","Agriculture, Forestry and Fishing (A) (%)","Construction (F) (%)","Financial, Real Estate, Administrative and Services (K,L,N,S) (%)","ICT, Scientific and Recreation (J,M,R) (%)","Industry (B,C,D,E) (%)","Public Service, Education and Health (O,P,Q) (%)","Wholesale, Transport and Accomodation (G,H,I) (%)"
"2016"
" ","040 Eanach Dhúin, Co. Galway",2.7,6.7,14.0,10.1,12.5,31.1,22.9
" ","041 Aughrim, Co. Galway",5.3,5.5,14.6,10.4,17.3,26.5,20.3
" ","042 Baile an Teampaill (Part Rural), Co. Galway",1.8,4.1,16.5,14.4,15.5,28.5,19.3
" ","043 Ballynacourty, Co. Galway",2.5,5.0,14.1,13.5,13.2,34.9,16.8
" ","044 Bearna (Part Rural), Co. Galway",0.9,3.9,13.2,16.6,8.7,39.3,17.3
" ","045 Belleville, Co. Galway",6.0,6.3,10.1,13.8,18.8,32.3,12.7
" ","046 An Carn Mór, Co. Galway",1.8,3.3,15.4,12.3,16.8,28.6,21.8
" ","047 Ceathrú an Bhrúnaigh (Part Rural), Co. Galway",2.0,8.0,10.9,10.2,11.5,37.0,20.4
" ","048 Baile Chláir, Co. Galway",1.6,4.5,13.4,10.4,15.8,32.3,21.9
" ","049 Clarinbridge, Co. Galway",1.0,3.2,15.0,17.3,12.2,34.0,17.3
" ","050 Deerpark, Co. Galway",2.7,7.3,14.2,6.9,21.6,28.0,19.3
" ","051 Na Forbacha, Co. Galway",1.5,3.2,10.9,15.3,10.2,39.6,19.4
" ","052 Galway Rural (Part Rural), Co. Galway",7.5,12.6,9.0,7.0,3.5,33.4,27.0
" ","053 Árainn, Co. Galway",10.3,3.9,8.7,2.7,5.1,46.1,23.3
" ","054 Cill Chuimin, Co. Galway",3.6,6.4,9.3,13.4,9.9,40.3,17.2
" ","055 Cill Aithnín, Co. Galway",1.9,4.5,9.8,14.2,16.1,42.3,11.3
" ","056 Leacach Beag, Co. Galway",1.8,4.9,13.7,10.7,16.2,30.5,22.3
" ","057 Liscananaun, Co. Galway",3.1,7.8,13.1,12.1,12.6,30.4,21.0
" ","058 Lisín an Bhealaigh, Co. Galway",4.2,5.2,15.6,12.3,16.2,27.2,19.4
" ","059 Maigh Cuilinn, Co. Galway",0.6,4.0,12.4,14.3,9.2,43.3,16.3
" ","060 Oranmore, Co. Galway",1.0,3.4,13.5,14.7,16.0,31.3,20.1
" ","061 Sailearna, Co. Galway",1.4,4.0,9.2,17.8,12.0,41.6,14.0
" ","062 Sliabh an Aonaigh, Co. Galway",2.9,6.4,12.3,13.5,11.3,40.6,13.1
" ","063 An Spidéal, Co. Galway",1.1,4.4,11.2,14.7,11.7,43.6,13.2
" ","064 Stradbally, Co. Galway",3.1,5.0,11.3,11.9,14.3,35.3,19.0
" ","065 Tulaigh Mhic Aodháin, Co. Galway",1.7,3.9,12.8,13.9,10.1,39.0,18.6
" ","066 Ballinastack, Co. Galway",9.0,9.3,10.2,6.5,19.6,32.1,13.3
" ","067 Ballymoe, Co. Galway",11.3,7.6,5.8,7.4,12.9,34.2,20.9
" ","068 Ballynakill, Co. Galway",8.0,10.8,9.7,8.8,11.8,36.1,14.9
" ","069 Boyounagh, Co. Galway",12.0,13.8,11.9,8.2,15.3,25.1,13.7
" ","070 Creggs, Co. Galway",8.2,7.6,10.0,7.2,17.5,35.1,14.5
" ","071 Curraghmore, Co. Galway",11.4,12.0,12.8,8.2,14.1,22.7,18.9
" ","072 Glennamaddy, Co. Galway",6.2,7.5,11.2,5.6,18.6,34.2,16.7
" ","073 Island, Co. Galway",12.3,15.2,7.7,3.6,12.1,30.7,18.4
" ","074 Kilcroan, Co. Galway",9.2,11.0,11.7,8.6,22.5,24.9,12.2
" ","075 Kiltullagh, Co. Galway",10.3,20.2,13.4,5.0,15.6,25.4,10.0
" ","076 Raheen, Co. Galway",8.5,10.6,11.9,8.0,18.5,30.3,12.3
" ","077 Scregg, Co. Galway",16.1,11.9,12.6,7.7,12.2,25.8,13.7
" ","078 Shankill, Co. Galway",11.7,10.9,9.4,6.4,15.0,28.8,17.8
" ","079 Templetogher, Co. Galway",10.4,14.3,11.6,6.4,18.9,22.9,15.6
" ","080 Toberroe, Co. Galway",14.1,7.4,11.3,4.6,14.8,30.1,17.6
" ","081 Ardamullivan, Co. Galway",7.3,5.0,12.4,11.1,17.4,28.4,18.4
" ","082 Ardrahan, Co. Galway",4.3,5.6,19.0,10.4,14.3,31.3,15.0
" ","083 Ballycahalan, Co. Galway",13.8,9.9,13.1,13.6,11.0,29.1,9.5
" ","084 Beagh, Co. Galway",5.0,7.1,10.1,10.3,19.3,33.2,15.0
" ","085 Cahermore, Co. Galway",8.3,7.3,16.9,9.7,14.0,27.1,16.8
" ","086 Cappard, Co. Galway",17.6,0.4,3.7,7.8,3.2,40.2,27.0
" ","087 Castletaylor, Co. Galway",4.7,3.7,12.6,14.2,12.8,34.6,17.3
" ","088 Doorus, Co. Galway",5.1,4.5,12.2,18.3,10.1,36.2,13.5
" ","089 Drumacoo, Co. Galway",2.9,5.0,12.1,13.2,14.2,37.2,15.4
" ","090 Gort, Co. Galway",1.9,6.0,13.4,8.5,18.9,30.0,21.3
" ","091 Kilbeacanty, Co. Galway",9.9,8.7,13.4,6.6,13.5,30.3,17.5
" ","092 Killeely, Co. Galway",2.9,5.8,10.9,13.8,16.7,28.8,21.1
" ","093 Killeenavarra, Co. Galway",4.2,6.8,11.7,14.3,15.9,32.8,14.2
" ","094 Killinny, Co. Galway",9.3,6.3,9.0,8.9,18.4,25.4,22.6
" ","095 Kiltartan, Co. Galway",7.4,5.7,12.4,8.9,16.9,27.2,21.6
" ","096 Kilthomas, Co. Galway",4.7,10.8,17.7,4.8,5.1,37.7,19.0
" ","097 Kinvarra, Co. Galway",3.7,5.1,15.9,16.2,11.7,30.0,17.4
" ","098 Rahasane, Co. Galway",8.1,6.8,15.4,8.9,13.6,30.9,16.4
" ","099 Skehanagh, Co. Galway",5.9,7.7,13.9,14.5,13.2,24.5,20.4
" ","100 Aille, Co. Galway",5.3,9.8,13.4,9.4,16.7,30.3,15.1
" ","101 Athenry, Co. Galway",1.1,5.0,14.2,11.8,17.3,30.4,20.1
" ","102 Ballynagar, Co. Galway",11.6,10.7,9.5,5.4,15.7,35.6,11.6
" ","103 Bracklagh, Co. Galway",12.0,9.7,14.4,8.9,10.0,27.4,17.5
" ","104 Bullaun, Co. Galway",5.9,1.5,10.4,11.4,21.8,33.6,15.3
" ","105 Cappalusk, Co. Galway",8.1,9.0,13.7,7.3,18.1,26.0,17.8
" ","106 Castleboy, Co. Galway",9.4,4.7,11.8,6.9,18.7,30.0,18.6
" ","107 Cloonkeen, Co. Galway",5.4,10.6,14.3,9.0,17.9,23.4,19.5
" ","108 Colmanstown, Co. Galway",3.5,9.3,19.9,15.0,14.3,22.4,15.6
" ","109 Craughwell, Co. Galway",3.2,4.7,12.8,10.6,15.5,31.8,21.5
" ","110 Derrylaur, Co. Galway",13.6,10.1,3.8,..,14.0,40.9,17.6
" ","111 Drumkeary, Co. Galway",6.1,6.9,14.4,8.4,16.1,31.6,16.5
" ","112 Graigabbey, Co. Galway",6.7,5.7,17.2,5.9,19.9,29.7,14.8
" ","113 Grange, Co. Galway",7.7,5.4,15.0,12.7,16.4,22.6,20.3
" ","114 Greethill, Co. Galway",2.8,4.1,12.0,12.2,18.2,37.2,13.5
" ","115 Kilchreest, Co. Galway",10.2,8.7,10.6,10.8,14.5,29.1,16.1
" ","116 Kilconickny, Co. Galway",4.6,7.0,10.3,13.9,15.1,32.5,16.7
" ","117 Kilconierin, Co. Galway",4.9,6.2,12.2,10.9,13.0,30.5,22.3
" ","118 Killimor, Co. Galway",6.9,4.4,13.3,6.8,21.7,25.8,21.2
" ","119 Killogilleen, Co. Galway",5.3,7.4,12.8,12.6,15.9,32.5,13.5
" ","120 Kilmeen, Co. Galway",8.4,6.8,16.1,7.3,19.8,25.7,16.0
" ","121 Kilreekill, Co. Galway",9.3,4.9,11.5,12.5,14.1,32.9,14.8
" ","122 Kilteskill, Co. Galway",7.0,8.5,10.6,10.3,10.2,38.1,15.3
" ","123 Kiltullagh, Co. Galway",4.8,5.3,8.2,13.1,18.6,28.4,21.6
" ","124 Lackalea, Co. Galway",6.9,5.2,12.1,7.1,10.2,37.5,20.9
" ","125 Leitrim, Co. Galway",6.3,10.2,12.0,9.7,11.5,31.6,18.6
" ","127 Loughrea Rural, Co. Galway",6.4,6.5,12.6,12.4,15.5,31.1,15.6
" ","128 Loughrea Urban, Co. Galway",1.1,4.7,13.8,14.0,15.7,30.7,20.0
" ","999 Marblehill / Loughatorick",15.3,14.5,12.1,9.8,13.2,21.5,13.6
" ","130 Mountain, Co. Galway",5.6,9.8,13.9,10.1,18.9,21.3,20.4
" ","131 Movode, Co. Galway",7.4,7.7,15.2,16.1,15.0,20.3,18.4
" ","132 Raford, Co. Galway",5.2,6.8,9.2,13.2,17.6,22.8,25.2
" ","133 Tiaquin, Co. Galway",4.6,6.5,16.5,10.1,16.7,26.9,18.7
" ","134 Woodford, Co. Galway",6.7,7.0,12.0,9.0,14.9,30.8,19.6
" ","135 Annagh, Co. Galway",9.8,7.0,12.0,4.9,16.3,31.5,18.6
" ","136 Ballynakill, Co. Galway",7.1,9.6,10.0,5.1,17.2,36.2,14.9
" ","137 Caltra, Co. Galway",6.3,8.8,10.3,4.9,19.1,39.8,10.8
" ","138 Castleblakeney, Co. Galway",6.0,6.0,14.1,9.7,11.1,39.5,13.6
" ","139 Castleffrench, Co. Galway",7.9,8.2,19.9,2.2,18.4,27.1,16.3
" ","140 Clonbrock, Co. Galway",8.1,9.7,8.9,6.7,16.1,36.1,14.4
" ","141 Cloonkeen, Co. Galway",7.3,5.4,7.3,8.7,17.1,39.8,14.4
" ","142 Cooloo, Co. Galway",12.7,6.7,10.3,3.3,16.9,31.5,18.5
" ","143 Derryglassaun, Co. Galway",7.5,6.4,14.4,8.6,12.4,33.1,17.6
" ","144 Killeroran, Co. Galway",4.7,7.8,9.7,7.0,13.2,38.8,18.8
" ","145 Killian, Co. Galway",7.3,9.9,11.8,3.3,17.1,34.8,15.8
" ","146 Mount Bellew, Co. Galway",5.1,5.8,12.1,7.2,12.6,39.2,18.0
" ","147 Mounthazel, Co. Galway",7.6,8.4,9.8,7.3,18.7,28.5,19.8
" ","148 Taghboy, Co. Galway",7.3,8.5,9.0,12.8,18.2,29.0,15.3
" ","149 Camas, Co. Galway",6.0,8.2,8.1,16.4,16.7,30.2,14.4
" ","150 An Fhairche, Co. Galway",6.8,6.7,12.1,9.8,11.2,30.5,22.9
" ","151 Conga, Co. Galway",9.2,5.9,6.2,10.7,21.6,32.2,14.2
" ","152 An Crompán, Co. Galway",1.4,4.9,8.0,16.9,10.6,43.6,14.5
" ","153 An Chorr, Co. Galway",15.6,1.7,12.1,6.9,13.8,33.3,16.5
" ","154 Garmna, Co. Galway",7.1,10.6,7.6,11.5,9.4,40.9,13.1
" ","155 Cill Chuimín, Co. Galway",10.0,15.5,18.4,10.6,2.6,28.0,14.8
" ","156 Leitir Breacáin, Co. Galway",14.7,1.2,10.8,7.5,7.4,26.6,31.9
" ","157 Letterfore, Co. Galway",11.2,10.7,9.2,15.5,10.4,23.1,20.0
" ","158 Leitir Móir, Co. Galway",3.9,7.6,10.8,10.2,14.7,36.4,16.6
" ","159 Oughterard, Co. Galway",1.8,5.5,10.7,12.5,8.8,41.6,18.9
" ","160 An Ros, Co. Galway",15.9,0.5,13.0,11.4,19.1,24.2,15.9
" ","161 An Turlach, Co. Galway",5.2,12.6,8.1,10.6,12.8,39.9,10.9
" ","162 Wormhole, Co. Galway",1.5,6.0,13.3,11.6,11.6,38.2,17.8
" ","163 Abbeyville, Co. Galway",21.2,2.4,6.8,16.2,11.6,26.9,14.8
" ","164 Ballyglass, Co. Galway",14.7,8.8,9.3,10.6,13.5,31.2,11.8
" ","165 Coos, Co. Galway",22.9,1.3,10.9,2.6,13.1,27.7,21.6
" ","166 Derrew, Co. Galway",20.5,11.9,10.6,3.2,13.7,22.9,17.1
" ","167 Drummin, Co. Galway",15.4,8.7,7.2,9.9,8.7,31.2,19.0
" ","168 Eyrecourt, Co. Galway",10.7,7.5,9.6,8.7,12.8,32.7,18.0
" ","169 Killimor, Co. Galway",15.2,10.6,10.9,6.7,13.4,27.7,15.5
" ","170 Kilmalinoge, Co. Galway",20.4,3.2,9.8,8.6,16.1,28.1,13.8
" ","171 Kilquain, Co. Galway",22.4,9.1,13.1,5.9,13.5,24.9,11.2
" ","172 Meelick, Co. Galway",17.4,4.0,10.0,9.7,15.3,29.3,14.2
" ","173 Moat, Co. Galway",18.4,12.6,10.4,1.8,14.7,27.3,14.8
" ","174 Pallas, Co. Galway",10.8,6.9,15.5,10.5,13.5,29.6,13.2
" ","175 Portumna, Co. Galway",4.7,4.1,10.3,8.5,16.9,36.5,19.0
" ","176 Tiranascragh, Co. Galway",11.7,13.0,11.1,6.5,9.4,30.5,17.9
" ","177 Tynagh, Co. Galway",10.1,5.2,9.1,12.3,17.8,29.3,16.1
" ","178 Abbey East, Co. Galway",5.4,9.6,17.4,11.5,14.7,21.6,19.8
" ","179 Abbey West, Co. Galway",5.1,7.1,15.9,10.3,18.7,24.8,18.0
" ","180 Addergoole, Co. Galway",7.2,7.0,18.5,7.7,14.8,29.3,15.5
" ","181 Annaghdown, Co. Galway",2.5,5.8,19.1,8.9,18.2,28.8,16.7
" ","182 Ballinderry, Co. Galway",3.4,8.1,15.6,7.1,21.7,25.1,19.0
" ","183 Ballinduff, Co. Galway",2.7,6.7,9.5,12.2,13.7,36.9,18.3
" ","184 Ballynapark, Co. Galway",4.1,6.6,14.2,6.6,22.7,28.7,17.2
" ","185 Beaghmore, Co. Galway",3.6,7.1,19.7,8.6,15.9,22.9,22.3
" ","186 Belclare, Co. Galway",4.8,7.5,12.5,6.6,21.8,27.6,19.2
" ","187 Carrownagur, Co. Galway",9.9,7.6,11.3,8.1,16.3,35.0,11.8
" ","188 Carrowrevagh, Co. Galway",7.2,9.0,14.3,8.8,21.3,22.1,17.3
" ","189 Claretuam, Co. Galway",4.6,6.2,18.3,8.3,16.2,28.3,18.1
" ","190 Clonbern, Co. Galway",11.5,7.8,13.6,5.8,16.7,26.8,17.8
" ","191 Cloonkeen, Co. Galway",11.6,9.0,10.4,1.5,19.8,31.2,16.5
" ","192 Cummer, Co. Galway",4.1,5.9,16.4,5.3,22.4,28.2,17.7
" ","193 Donaghpatrick, Co. Galway",7.3,9.3,12.2,9.9,13.8,27.6,19.9
" ","194 Doonbally, Co. Galway",6.4,8.1,14.8,8.6,16.2,30.7,15.2
" ","195 Dunmore North, Co. Galway",6.6,8.2,12.5,7.7,19.8,28.3,16.9
" ","196 Dunmore South, Co. Galway",4.7,7.2,11.1,8.0,16.6,29.7,22.7
" ","197 Foxhall, Co. Galway",10.0,5.8,10.1,7.4,14.0,32.6,20.1
" ","198 Headford, Co. Galway",3.4,4.8,13.7,10.8,13.7,32.6,20.9
" ","199 Hillsbrook, Co. Galway",8.4,6.9,14.5,4.0,24.9,23.5,17.8
" ","200 Kilbennan, Co. Galway",9.4,9.9,16.2,6.4,15.3,30.0,12.8
" ","201 Kilcoona, Co. Galway",6.4,6.2,19.1,8.0,14.4,26.4,19.4
" ","202 Killeany, Co. Galway",4.8,6.9,14.5,9.8,13.8,33.6,16.7
" ","203 Killeen, Co. Galway",5.4,7.7,12.4,4.8,17.9,34.6,17.3
" ","204 Killererin, Co. Galway",7.9,6.5,14.4,8.2,14.9,27.6,20.4
" ","205 Killower, Co. Galway",6.3,4.5,11.0,13.6,19.4,25.7,19.5
" ","206 Killursa, Co. Galway",6.6,7.7,10.0,11.1,15.0,31.8,17.9
" ","207 Kilmoylan, Co. Galway",3.8,7.5,16.2,9.6,17.5,24.0,21.5
" ","208 Kilshanvy, Co. Galway",12.1,10.5,10.3,6.8,21.4,20.9,18.0
" ","209 Levally, Co. Galway",7.6,9.3,15.5,7.3,23.4,23.8,13.1
" ","210 Milltown, Co. Galway",6.2,6.7,11.0,9.7,14.8,38.6,13.0
" ","211 Monivea, Co. Galway",5.0,5.9,13.2,15.0,16.0,29.8,15.0
" ","212 Moyne, Co. Galway",7.0,8.4,10.3,7.8,19.0,29.0,18.4
" ","213 Ryehill, Co. Galway",3.7,10.8,15.3,11.4,17.8,24.9,16.1
" ","214 Toberadosh, Co. Galway",9.5,9.3,15.2,11.3,16.3,25.1,13.2
" ","215 Tuam Rural, Co. Galway",1.0,3.7,14.1,8.7,26.2,26.5,19.7
" ","216 Tuam Urban, Co. Galway",0.9,2.8,14.0,8.2,26.6,25.5,21.9
" ","001 Ballinamore, Co. Leitrim",3.4,5.6,10.3,5.7,10.9,45.6,18.6
" ","002 Cloverhill, Co. Leitrim",9.5,5.3,16.7,7.9,12.7,31.6,16.2
" ","003 Corrala, Co. Leitrim",12.4,9.6,10.9,3.1,16.6,25.3,22.0
" ","004 Drumreilly North, Co. Leitrim",12.8,3.5,10.8,11.4,15.0,31.1,15.4
" ","005 Drumreilly South, Co. Leitrim",9.4,10.8,12.8,1.1,19.6,24.0,22.4
" ","006 Garadice, Co. Leitrim",8.7,9.3,7.6,8.5,18.0,32.3,15.6
" ","999 Greaghglass / Stralongford",9.3,6.8,10.7,9.2,11.7,38.5,13.7
" ","008 Killygar, Co. Leitrim",22.8,3.3,16.3,1.2,11.3,24.4,20.7
" ","009 Newtowngore, Co. Leitrim",21.9,8.5,10.5,2.0,16.8,24.2,16.1
" ","010 Oughteragh, Co. Leitrim",9.2,22.0,12.2,1.4,15.3,22.8,17.0
" ","012 Aghacashel, Co. Leitrim",4.7,3.0,16.1,..,4.4,41.7,30.2
" ","013 Annaduff, Co. Leitrim",7.2,4.6,10.7,11.3,14.8,36.3,15.1
" ","014 Barnameenagh, Co. Leitrim",15.2,11.4,14.2,8.3,4.0,25.0,22.0
" ","015 Carrick-on-Shannon, Co. Leitrim",1.3,3.0,9.7,9.1,14.8,36.9,25.2
" ","999 Drumreilly West / Drumreilly East",14.1,3.9,10.8,11.8,11.9,33.4,14.1
" ","018 Drumshanbo, Co. Leitrim",4.1,6.9,11.9,6.0,12.3,34.7,24.1
" ","019 Drumsna, Co. Leitrim",4.3,6.2,9.1,8.0,15.4,37.8,19.1
" ","020 Gortnagullion, Co. Leitrim",8.9,3.1,12.5,11.2,9.9,38.1,16.2
" ","021 Gowel, Co. Leitrim",5.5,5.3,13.6,11.6,11.6,34.9,17.4
" ","022 Keshcarrigan, Co. Leitrim",3.8,8.8,11.0,9.9,11.4,34.3,20.7
" ","023 Kiltubbrid, Co. Leitrim",9.1,9.0,10.8,5.5,13.4,37.8,14.5
" ","024 Leitrim, Co. Leitrim",2.9,5.9,10.7,8.6,8.4,48.3,15.1
" ","025 Moher, Co. Leitrim",11.5,11.0,8.7,13.5,6.3,34.7,14.4
" ","026 Yugan, Co. Leitrim",12.0,8.0,10.1,10.1,10.9,34.5,14.4
" ","999 Aghalateeve / Aghanlish",12.6,10.6,10.6,9.2,17.1,23.7,16.2
" ","999 Aghavoghill / Melvin",14.5,10.9,11.1,10.3,11.1,26.6,15.5
" ","030 Gubacreeny, Co. Leitrim",3.4,5.7,6.8,11.1,9.9,46.3,16.7
" ","031 Kinlough, Co. Leitrim",4.8,6.2,7.7,8.9,7.2,41.8,23.3
" ","033 Tullaghan, Co. Leitrim",4.9,5.7,14.4,12.5,10.7,36.2,15.5
" ","035 Ballaghameehan, Co. Leitrim",12.9,7.5,10.4,12.4,12.0,31.0,13.8
" ","036 Belhavel, Co. Leitrim",7.2,11.6,8.4,6.5,10.1,43.1,13.0
" ","037 Cloonclare, Co. Leitrim",10.0,8.1,10.3,3.1,13.8,38.5,16.4
" ","038 Cloonlogher, Co. Leitrim",6.6,6.2,11.9,11.2,15.6,34.9,13.6
" ","039 Drumahaire, Co. Leitrim",2.5,4.3,9.0,7.7,11.9,51.0,13.6
" ","040 Drumkeeran, Co. Leitrim",7.5,5.7,8.2,7.4,14.2,42.0,15.0
" ","999 Garvagh / Arigna",9.3,11.4,13.3,13.5,11.1,25.0,16.5
" ","042 Glenade, Co. Leitrim",8.8,1.5,10.4,13.4,12.5,41.8,11.6
" ","043 Glenaniff, Co. Leitrim",13.5,5.2,9.4,4.4,11.5,35.0,21.1
" ","044 Glenboy, Co. Leitrim",9.6,5.0,13.4,8.2,10.1,41.5,12.2
" ","045 Glencar, Co. Leitrim",12.4,7.1,13.3,6.1,8.4,39.4,13.3
" ","046 Glenfarn, Co. Leitrim",12.7,2.0,13.4,2.7,19.1,31.7,18.4
" ","047 Killanummery, Co. Leitrim",1.9,7.1,7.2,6.7,14.5,48.2,14.5
" ","048 Killarga, Co. Leitrim",21.8,17.0,0.2,..,4.5,31.9,24.7
" ","049 Kiltyclogher, Co. Leitrim",11.9,9.3,8.5,22.2,8.3,21.1,18.6
" ","050 Lurganboy, Co. Leitrim",6.8,2.9,11.2,8.6,13.4,39.5,17.6
" ","051 Mahanagh, Co. Leitrim",12.1,11.7,10.8,1.3,9.5,39.7,14.8
" ","052 Manorhamilton, Co. Leitrim",5.0,3.7,10.6,7.1,14.1,49.0,10.4
" ","053 Munakill, Co. Leitrim",12.3,11.3,7.8,8.2,13.2,36.3,11.0
" ","054 Sramore, Co. Leitrim",6.0,5.5,8.2,10.0,16.0,40.9,13.4
" ","055 St. Patrick's, Co. Leitrim",11.1,1.8,13.7,2.5,15.3,45.6,9.9
" ","056 Aghavas, Co. Leitrim",9.0,10.9,14.6,2.0,17.4,30.2,15.8
" ","057 Beihy, Co. Leitrim",9.4,7.9,7.6,3.4,16.3,35.1,20.2
" ","058 Breandrum, Co. Leitrim",6.6,7.0,12.6,4.8,10.1,36.1,22.8
" ","059 Bunnybeg, Co. Leitrim",10.0,7.7,11.1,9.3,10.3,36.7,14.8
" ","060 Carrigallen East, Co. Leitrim",17.2,2.6,7.0,11.4,15.8,22.4,23.6
" ","061 Carrigallen West, Co. Leitrim",9.2,10.5,9.7,5.9,15.2,31.7,17.8
" ","062 Cashel, Co. Leitrim",11.4,7.1,8.3,5.4,21.5,36.5,9.7
" ","063 Castlefore, Co. Leitrim",6.1,8.5,8.9,12.7,20.1,30.2,13.5
" ","064 Cattan, Co. Leitrim",9.7,16.3,9.7,6.5,9.8,36.1,11.9
" ","065 Cloone, Co. Leitrim",10.2,6.9,9.5,6.6,12.2,33.7,20.9
" ","066 Corriga, Co. Leitrim",11.0,8.6,13.8,8.4,11.8,29.3,17.0
" ","067 Drumard, Co. Leitrim",7.0,7.7,8.3,3.6,17.7,33.8,22.0
" ","068 Drumdoo, Co. Leitrim",8.9,9.8,12.5,2.5,11.2,38.5,16.7
" ","069 Drumod, Co. Leitrim",5.4,5.9,14.2,11.0,13.3,33.5,16.7
" ","070 Fenagh, Co. Leitrim",9.6,8.3,11.1,10.1,10.3,35.4,15.3
" ","071 Gortermone, Co. Leitrim",17.9,7.7,12.5,5.1,13.8,30.4,12.6
" ","072 Keeldra, Co. Leitrim",8.4,8.9,10.2,7.0,17.5,36.9,11.1
" ","073 Lisgillock, Co. Leitrim",7.3,11.5,8.9,8.7,21.2,24.7,17.8
" ","074 Mohill, Co. Leitrim",4.6,4.7,9.2,7.0,9.6,42.9,22.0
" ","075 Rinn, Co. Leitrim",8.7,5.4,13.1,6.7,16.8,32.7,16.6
" ","076 Riverstown, Co. Leitrim",9.6,7.6,15.2,5.6,12.3,32.2,17.5
" ","077 Roosky, Co. Leitrim",4.1,10.6,14.5,7.2,13.8,32.0,17.8
" ","078 Rowan, Co. Leitrim",9.1,10.7,10.5,0.6,17.6,33.7,17.8
" ","001 Ardnaree South Urban, Co. Mayo",1.3,3.1,11.7,7.9,17.6,28.9,29.7
" ","002 Ballina Urban, Co. Mayo",1.1,3.4,8.8,6.9,19.9,30.9,29.0
" ","003 Castlebar Urban, Co. Mayo",0.9,3.4,8.5,7.7,12.0,45.5,21.9
" ","004 Westport Urban, Co. Mayo",0.9,2.9,6.9,9.5,23.1,26.9,29.7
" ","005 Ardagh, Co. Mayo",8.4,7.9,11.5,5.4,19.3,29.2,18.2
" ","006 Ardnaree North (Part Urban), Co. Mayo",2.7,4.2,9.3,7.9,19.3,38.2,18.5
" ","007 Ardnaree South Rural (Part Urban), Co. Mayo",1.0,3.3,8.9,8.4,21.0,34.8,22.5
" ","008 Attymass East, Co. Mayo",5.6,9.3,7.3,7.2,24.3,28.4,17.9
" ","009 Attymass West, Co. Mayo",6.2,7.9,8.7,12.2,22.2,21.5,21.2
" ","010 Ballina Rural (Part Urban), Co. Mayo",3.2,4.3,10.9,7.8,21.5,30.7,21.6
" ","011 Ballycastle, Co. Mayo",12.0,9.4,11.7,7.6,11.0,31.0,17.3
" ","012 Ballysakeery, Co. Mayo",7.1,6.6,8.1,6.4,23.2,30.0,18.6
" ","013 Béal Deirg Mór, Co. Mayo",23.7,11.8,16.4,3.3,8.6,18.9,17.3
" ","014 Bunaveela, Co. Mayo",26.5,0.5,14.9,0.8,34.6,20.6,2.1
" ","015 Carrowmore, Co. Mayo",3.4,7.7,9.5,9.8,20.4,27.9,21.3
" ","016 Crossmolina North, Co. Mayo",5.4,6.1,11.1,6.3,28.8,30.2,12.0
" ","017 Crossmolina South, Co. Mayo",5.1,4.8,12.0,6.5,23.1,31.7,16.9
" ","018 Deel, Co. Mayo",9.8,16.4,9.9,5.6,21.1,24.6,12.5
" ","019 Derry, Co. Mayo",12.7,14.1,12.6,8.1,17.2,23.4,11.9
" ","020 Fortland, Co. Mayo",8.4,6.3,9.2,7.3,20.9,31.9,16.0
" ","021 Kilfian East, Co. Mayo",17.7,0.5,12.2,13.0,19.5,17.5,19.7
" ","022 Kilfian South, Co. Mayo",16.6,2.7,13.3,9.0,19.3,26.6,12.5
" ","023 Kilfian West, Co. Mayo",15.7,14.7,14.2,0.6,4.9,36.2,13.8
" ","024 Kilgarvan, Co. Mayo",5.2,11.7,8.3,7.9,19.0,30.0,17.9
" ","025 Killala, Co. Mayo",4.4,7.2,8.2,8.0,30.3,27.5,14.6
" ","026 Lackan North, Co. Mayo",16.1,11.3,8.2,11.4,11.8,30.6,10.5
" ","027 Lackan South, Co. Mayo",10.6,12.9,8.4,2.1,21.7,28.9,15.3
" ","028 Letterbrick, Co. Mayo",12.7,19.6,14.3,0.4,22.4,15.0,15.8
" ","029 Mount Falcon, Co. Mayo",4.4,7.7,7.8,8.1,22.7,25.4,24.0
" ","030 Rathoma, Co. Mayo",11.3,8.6,9.4,3.9,13.3,32.4,21.2
" ","031 Sallymount, Co. Mayo",6.9,6.2,12.8,7.7,15.3,29.4,21.6
" ","032 Sraheen, Co. Mayo",2.1,5.3,12.4,8.6,23.5,31.0,17.1
" ","033 Baile an Chalaidh, Co. Mayo",11.6,8.8,10.6,11.7,15.3,25.7,16.5
" ","034 Ballinrobe, Co. Mayo",2.7,7.4,9.9,9.0,16.1,28.8,26.3
" ","035 Baile Óbha, Co. Mayo",12.1,16.1,12.8,3.6,14.6,26.1,14.7
" ","036 Burriscarra, Co. Mayo",8.2,14.7,7.8,4.3,15.7,35.0,14.3
" ","037 An Cheapaigh Dhuibh, Co. Mayo",8.2,13.4,9.6,9.7,12.7,32.5,14.0
" ","038 Cong, Co. Mayo",6.3,8.5,9.4,11.1,14.9,25.6,24.1
" ","039 Coonard, Co. Mayo",12.3,8.7,9.0,8.0,15.0,30.7,16.3
" ","040 Dalgan, Co. Mayo",8.7,9.8,10.7,9.1,13.8,24.7,23.2
" ","041 Hollymount, Co. Mayo",10.2,5.8,15.7,6.2,16.1,31.6,14.4
" ","042 Houndswood, Co. Mayo",10.0,10.9,16.4,7.2,15.2,23.4,16.8
